編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
8-18,蜜蜂,medˋ pungˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-018.mp3,蜜蜂,蜜蜂真認真,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-018s.mp3,蜜蜂很勤奮。,,名詞,,8生物
8-19,黃蚻,bbongˋ cadˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-019.mp3,蟑螂,,,,,名詞,,8生物
8-20,葉,rhiabˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-020.mp3,葉子,泥下有一皮葉,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-020s.mp3,地上有一片葉子。,,名詞,,8生物
8-21,花,faˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-021.mp3,花,花園內底个花開到真靚,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-021s.mp3,花園裡的花開得很美。,,名詞,,8生物
8-22,草,coo^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-022.mp3,草,草生到恁長，有閒去挷挷个！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-022s.mp3,草長那麼長，有空去拔一拔！,,名詞,,8生物
8-23,番麥,fanˇ ma,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-023.mp3,玉米,番麥食起來真甜,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-023s.mp3,玉米吃起來很甜。,,名詞,,8生物
8-24,茄,kiooˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-024.mp3,茄子,,,,,名詞,,8生物
8-25,地豆,ti teu,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-025.mp3,花生,地豆真香,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-025s.mp3,花生很香。,,名詞,,8生物
8-26,苦瓜,ku^ guaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-026.mp3,苦瓜,,,,,名詞,,8生物
8-27,柑子,gamˇ zu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-027.mp3,橘子,,,,,名詞,,8生物
8-28,弓蕉,giungˇ ziooˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-028.mp3,香蕉,一弓弓蕉,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-028s.mp3,一串香蕉。,,名詞,,8生物
8-29,蘋果,pinˋ goo^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-029.mp3,蘋果,食蘋果,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-029s.mp3,吃蘋果。,,名詞,,8生物
8-30,西瓜,siˇ guaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-030.mp3,西瓜,西瓜切做一㼓一㼓,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-030s.mp3,西瓜切成一片一片。,,名詞,,8生物
8-31,果子,goo^ zu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-031.mp3,水果,,,,,名詞,,8生物
8-32,角,gooˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-032.mp3,動物頭上或鼻前長出的角,"牛角。
羊角。",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-032s.mp3,"牛角。
羊角。",,名詞,,8生物
8-33,卵,lon^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-033.mp3,蛋,鳥卵,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-033s.mp3,鳥蛋。,,名詞,,8生物
8-34,翼,rhidˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-034.mp3,翅膀,這隻鳥个翼著傷，飛毋會起來,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-034s.mp3,這隻鳥的翅膀受傷，飛不起來。,,名詞,,8生物
8-35,動物,tung bbudˋ ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-035.mp3,動物,有个動物真得人惜,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-035s.mp3,有些動物很可愛。,,名詞,,8生物
8-36,白菜,pa coi^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-036.mp3,小白菜,,,,,名詞,,8生物
8-37,禾,bbooˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-037.mp3,稻子,田底有真多禾,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-037s.mp3,田裡有很多稻子。,,名詞,,8生物
8-38,竹,zhuˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-038.mp3,竹子,剁竹,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-038s.mp3,砍竹子。,,名詞,,8生物
8-39,樹,shi,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-039.mp3,樹；木頭,"種兩頭樹
這張凳係樹做个",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-039s.mp3,"種兩棵樹。
這椅子是木頭做的。",,名詞,,8生物
8-40,種,zhung^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-040.mp3,種子；種類,"菜種
這會用留落來做種
鉛筆盒有恁多種，你自家擇！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-040s.mp3,"菜種子。
這可以留起來當種子。
鉛筆盒有很多種，你自己挑！",,名詞,,8生物
8-41,聲,shangˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-08-041.mp3,聲音,佢个聲真軟柔，聽着得人心情真好！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-08-041s.mp3,他的聲音很溫柔，聽了讓人心情很好。,,名詞,數/量詞,8生物
9-1,暗,am^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-001.mp3,晚；黑暗、不明亮,"仰子恁暗猶毋知好轉？
真暗啊！好睡啊！
失電啊！內底暗暗！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-001s.mp3,"怎麼這麼晚了還不回家？
這麼晚了！該睡了！
停電了！裡面暗暗的。",,形容詞,,9自然與景觀
9-2,吹,cheˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-002.mp3,吹,"衫褲吹風真快燥
頭那毛愛吹得佢燥",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-002s.mp3,"衣服吹風很快就乾。
頭髮要吹乾。",,動詞,,9自然與景觀
9-3,出日頭,chidˊ ngidˊ teuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-003.mp3,出太陽,外頭出日頭，真燒暖,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-003s.mp3,外面出太陽，很暖和。,,動詞,,9自然與景觀
9-4,春天,chinˇ teenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-004.mp3,春天,,,,,名詞,,9自然與景觀
9-5,火,foo^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-005.mp3,火,隔壁火燒屋，真得人驚,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-005s.mp3,隔壁火燒房子，很可怕。,,名詞,,9自然與景觀
9-6,風,fungˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-006.mp3,風；氣,"起風啊！加著領外衫，無即會寒着哦！
車輪騎起來無風，毋知得麼个劖着？",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-006s.mp3,"起風了！穿件外套，不然會感冒哦！
輪胎漏氣，不知道被什麼刺到。",,名詞,,9自然與景觀
9-7,好天,hoo^ teenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-007.mp3,晴天,外頭恁好天,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-007s.mp3,外面天氣很好。,,形容詞,,9自然與景觀
9-8,溪,keˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-008.mp3,河,落大雨，溪水淰出來啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-008s.mp3,下大雨，河水滿出來了！,,名詞,,9自然與景觀
9-9,海,hoi^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-009.mp3,海,海脣賞沙子,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-009s.mp3,海邊玩沙。,,名詞,,9自然與景觀
9-10,寒天,honˋ teenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-010.mp3,冬天,寒天過了即春天啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-010s.mp3,冬天過完就是春天了！,,名詞,,9自然與景觀
9-11,雨,bbu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-011.mp3,雨,落大雨啊，你有隨雨傘無？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-011s.mp3,下大雨了，你有帶雨傘嗎？,,名詞,,9自然與景觀
9-12,煙,rheenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-012.mp3,煙,火燒屋，外頭煙真大,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-012s.mp3,房屋失火，外面煙很大。,,名詞,,9自然與景觀
9-13,雲,bbunˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-013.mp3,雲,天崠無麼个雲,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-013s.mp3,天空沒什麼雲。,,名詞,,9自然與景觀
9-14,空氣,kungˇ ki^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-014.mp3,空氣,莊下空氣真好,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-014s.mp3,鄉下空氣很好。,,名詞,,9自然與景觀
9-15,落大雨,loo tai bbu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-015.mp3,下大雨,外頭落大雨，猶鳴雷公,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-015s.mp3,外面下大雨，還打雷。,,動詞,,9自然與景觀
9-16,泥,niˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-016.mp3,泥巴,阿妹賞到歸身泥轉，得阿依罵,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-016s.mp3,妹妹玩得全身是泥巴回家，被媽媽罵。,,名詞,,9自然與景觀
9-17,日頭,ngidˊ teuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-017.mp3,太陽,日頭恁猛，在屋下尞較贏！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-017s.mp3,陽光正烈，在家裡休息比較好！,,名詞,,9自然與景觀
9-18,月光,ngiedˋ gongˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-018.mp3,月亮,今日係舊曆十五，月光又大又圓,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-018s.mp3,今天是農曆十五日，月亮又大又圓。,,名詞,,9自然與景觀
9-19,熱天,ngiedˋ teenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-019.mp3,夏天,熱天洗冷水真舒爽,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-019s.mp3,夏天洗冷水澡很舒服。,,名詞,,9自然與景觀
9-20,平洋,piangˋ rhiongˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-020.mp3,平原,較多人蹛在平洋地區,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-020s.mp3,比較多人住在平原地區。,,名詞,,9自然與景觀
9-21,青山,ciangˇ sanˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-021.mp3,青山,青山綠水,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-021s.mp3,青山綠水。,,名詞,,9自然與景觀
9-22,秋天,ciuˇ teenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-022.mp3,秋天,,,,,名詞,,9自然與景觀
9-23,沙子,saˇ zu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-023.mp3,沙子,"沙子走入目珠，真疾！
細子真愛賞沙子",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-023s.mp3,"沙子跑進眼睛，很痛！
小孩很愛玩沙。",,名詞,,9自然與景觀
9-24,石油,sha rhiuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-024.mp3,石油,阿拉伯出產石油,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-024s.mp3,阿拉伯出產石油,,名詞,,9自然與景觀
9-25,石頭,sha teuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-025.mp3,石頭,車得大石頭矺到綿綿,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-025s.mp3,車子被大石頭壓得稀爛。,,名詞,,9自然與景觀
9-26,山,sanˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-026.mp3,山,日頭落山，好轉啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-026s.mp3,太陽下山，該回去了！,,名詞,,9自然與景觀
9-27,星,senˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-027.mp3,星星,落屎星,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-027s.mp3,流星。,,名詞,,9自然與景觀
9-28,溼,shibˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-028.mp3,溼,泥下溼溼,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-028s.mp3,地板溼溼的。,,形容詞,,9自然與景觀
9-29,水,fi^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-029.mp3,水,"落雨落無歇，屋下入水啊！
水燸好啊，緊去洗浴！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-029s.mp3,"下雨下不停，房子進水了！
水加熱好了，快去洗澡！",,名詞,,9自然與景觀
9-30,天,teenˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-030.mp3,天,天地,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-030s.mp3,天地。,,名詞,,9自然與景觀
9-31,虹,kiung/kiungˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-031.mp3,彩虹,落雨過後，外頭天崠出虹,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-031s.mp3,下雨過後，外面天空出現彩虹。,,名詞,,9自然與景觀
9-32,天氣,teenˇ ki^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-032.mp3,天氣,這駁子天氣變化真大,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-032s.mp3,這陣子天氣變化很大。,,名詞,,9自然與景觀
9-33,天崠,teenˇ dung^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-033.mp3,天上、天空,鳥飛到天崠,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-033s.mp3,鳥飛到天上。,,副詞,,9自然與景觀
9-34,田,teenˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-034.mp3,田,"田塍有真多草
阿公留落來个田，這下無人作穡啊！",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-034s.mp3,"田邊有很多草
祖父留下來的田，現在沒人耕種了！",,名詞,,9自然與景觀
9-35,土地,tu^ ti  ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-035.mp3,土地,遐垤土地係叔公个,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-035s.mp3,那塊土地是叔祖父的。,,名詞,,9自然與景觀
9-36,黃金,bbongˋ gimˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-036.mp3,黃金,這下黃金真貴,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-036s.mp3,現在黃金很貴。,,名詞,,9自然與景觀
9-37,烏陰,bbuˇ rhimˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-037.mp3,陰,外頭烏陰天，驚討落雨啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-037s.mp3,外面是陰天，也許要下雨了！,,形容詞,,9自然與景觀
9-38,雪,siedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-038.mp3,雪,日本真會落雪,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-038s.mp3,日本很常下雪。,,名詞,,9自然與景觀
9-39,洲,zhiuˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-09-039.mp3,水中的陸塊；洲,"沙洲。
浮洲。
亞洲。
歐洲。",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-09-039s.mp3,"沙洲。
浮洲。
亞洲。
歐洲。",,名詞,,9自然與景觀
10-1,代表,toi bioo^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-10-001.mp3,代表,"這代表麼个，你知無？
阿弟代表班上去比賽",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-10-001s.mp3,"這代表什麼，你知道嗎？
弟弟代表班上去比賽。",,動詞,,10法律、政治與軍事
10-2,臺灣,taiˋ bbanˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-10-002.mp3,臺灣,臺灣人,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-10-002s.mp3,臺灣人。,,名詞,,10法律、政治與軍事
10-3,政治,zhin^ chi,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-10-003.mp3,政治,政治人物,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-10-003s.mp3,政治人物。,,名詞,,10法律、政治與軍事
10-4,政府,zhin^ fu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-10-004.mp3,政府,政府愛尊重民眾,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-10-004s.mp3,政府要尊重民眾。,,名詞,,10法律、政治與軍事
11-1,巴士（公車）,ba su^ (gungˇ chaˇ),https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-001.mp3,公共汽車,坐巴士,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-001s.mp3,坐巴士。,,名詞,,11通訊、建設與交通
11-2,排列,peˋ liedˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-002.mp3,排隊,買電影票愛排列,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-002s.mp3,買電影票要排隊。,,動詞,,11通訊、建設與交通
11-3,飛機,buiˇ/fuiˇ giˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-003.mp3,飛機,坐飛機,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-003s.mp3,坐飛機。,,名詞,,11通訊、建設與交通
11-4,車牌,chaˇ peˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-004.mp3,站牌；車輛牌照,"公車車牌
車牌打毋見去",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-004s.mp3,"公車站牌。
牌照弄不見。",,名詞,,11通訊、建設與交通
11-5,車頭,chaˇ teuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-005.mp3,車站,臺北車頭,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-005s.mp3,臺北車站。,,名詞,,11通訊、建設與交通
11-6,車,chaˇ  ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-006.mp3,車子,阿哥昨日牽新車,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-006s.mp3,哥哥昨天領新車。,,名詞,,11通訊、建設與交通
11-7,鐵馬,teedˊ maˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-007.mp3,腳踏車,騎鐵馬愛注意車,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-007s.mp3,騎自行車要注意車子。,,名詞,,11通訊、建設與交通
11-8,住址,chi zhi^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-008.mp3,住址,住址留个，正好尋你,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-008s.mp3,留一下住址，才方便找你。,,名詞,,11通訊、建設與交通
11-9,擋子,dong^ zu^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-009.mp3,煞車（名詞）,蹬擋子,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-009s.mp3,踩煞車。,,名詞,,11通訊、建設與交通
11-10,飛機場,fuiˇ giˇ chongˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-010.mp3,機場,臺灣頭大个飛機場在桃園。,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-010s.mp3,臺灣最大的機埸在桃園。,,名詞,,11通訊、建設與交通
11-11,火車,foo^ chaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-011.mp3,火車,坐火車去花蓮,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-011s.mp3,坐火車去花蓮。,,名詞,,11通訊、建設與交通
11-12,火車頭（火車站）,foo^ chaˇ teuˋ (foo^ chaˇcam),https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-012.mp3,火車站,火車頭遐位真鬧熱,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-012s.mp3,火車站那裡很熱鬧。,,名詞,,11通訊、建設與交通
11-13,紅泥,fungˋ niˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-013.mp3,水泥,攪紅泥,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-013s.mp3,攪拌水泥。,,名詞,,11通訊、建設與交通
11-14,計程車,ge^ chinˋ chaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-014.mp3,計程車,落大雨，打電話喊計程車好啊！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-014s.mp3,下大雨，打電話叫計程車好了！,,名詞,,11通訊、建設與交通
11-15,街,geˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-015.mp3,街,佢蹛在中央二街,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-015s.mp3,他住在中央二街。,,名詞,,11通訊、建設與交通
11-16,高鐵,gooˇ teedˊ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-016.mp3,高速鐵路,坐高鐵出差真利便,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-016s.mp3,坐高鐵出差很方便。,,名詞,,11通訊、建設與交通
11-17,廣告,gong^ goo^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-017.mp3,廣告,這廣告開毋會少錢哦？,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-017s.mp3,這廣告花了不少錢哦？,,名詞,,11通訊、建設與交通
11-18,公園,gungˇ bbienˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-018.mp3,公園,老人家在公園內底行棋,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-018s.mp3,老人家在公園裡下棋。,,名詞,,11通訊、建設與交通
11-19,汽車,ki^ chaˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-019.mp3,汽車,,,,,名詞,,11通訊、建設與交通
11-20,巷,hong,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-020.mp3,巷子,"臺北市有真多巷子
細巷子真暗，你即愛細義",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-020s.mp3,"臺北市有很多巷弄。
小巷子很暗，你要小心。",,名詞,,11通訊、建設與交通
11-21,泅水池,siuˋ fi^ chiˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-021.mp3,游泳池,去泅水池尋教練學泅水,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-021s.mp3,去游泳池找教練學游泳。,,名詞,,11通訊、建設與交通
11-22,區,kiˇ/kiuˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-022.mp3,區,佢蹛士林區,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-022s.mp3,他住士林區。,,名詞,,11通訊、建設與交通
11-23,騎,kiˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-023.mp3,騎,"騎車愛注意安全
這鐵馬恁高，等你較大漢正會用騎",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-023s.mp3,"騎車要注意安全。
這自行車那麼高，等你比較大時才可以騎。",,動詞,,11通訊、建設與交通
11-24,橋,kiooˋ/kiuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-024.mp3,橋,這條橋舊年得大水沖走,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-024s.mp3,這座橋去年被大水沖走。,,名詞,,11通訊、建設與交通
11-25,樓,leuˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-025.mp3,樓,佢蹛十二樓,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-025s.mp3,他住十二樓。,,名詞,,11通訊、建設與交通
11-26,路,lu,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-026.mp3,路,中山路,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-026s.mp3,中山路。,,名詞,,11通訊、建設與交通
11-27,捷運,ciabˋ bbin,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-027.mp3,捷運,坐捷運,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-027s.mp3,坐捷運。,,名詞,,11通訊、建設與交通
11-28,駛,su^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-028.mp3,駕駛、開（車）,"阿爸係駛計程車个
你若係愛用車，會用借你駛",https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-028s.mp3,"爸爸是開計程車的。
你如果要用車，可以借你開。",,動詞,,11通訊、建設與交通
11-29,市,shi,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-029.mp3,市,臺南市,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-029s.mp3,臺南市。,,名詞,,11通訊、建設與交通
11-30,船,fienˋ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-030.mp3,船,高雄港有真多船。,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-030s.mp3,高雄港有很多船。,,名詞,,11通訊、建設與交通
11-31,手機,shiu^ giˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-031.mp3,手機,直直賞手機，目珠會壞去！,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-031s.mp3,一直玩手機，眼睛會壞掉！,,名詞,,11通訊、建設與交通
11-32,電話,teen bba,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-032.mp3,電話,有事情即打電話得阿銘,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-032s.mp3,有事情就打電話給阿銘。,,名詞,,11通訊、建設與交通
11-33,電腦,teen nau^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-033.mp3,電腦,賞電腦,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-033s.mp3,玩電腦。,,名詞,,11通訊、建設與交通
11-34,電梯,teen toiˇ,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-034.mp3,電梯,你个物件恁多，坐電梯較省力,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-034s.mp3,你的東西那麼多，坐電梯比較省力。,,名詞,,11通訊、建設與交通
11-35,引擎（奧多拜）,enˊ rhinˋ (o do baiˋ),https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-11-035.mp3,機車,騎引擎,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-11-035s.mp3,騎機車。,,名詞,,11通訊、建設與交通
12-1,趁,tan^,https://wiki.hakka.gov.tw/file/107/1/zh/w/zh-12-001.mp3,賺,經濟無好，趁無食,https://wiki.hakka.gov.tw/file/107/1/zh/s/zh-12-001s.mp3,經濟差，很難賺錢維生。,,動詞,,12職業與經濟
